cycle,layer_name,layer_type,layer_power_including_idle_power_micro_watt,layer_power_excluding_idle_power_micro_watt,layer_run_time
105,_feat_conv2,Conv2d,,,0.07248000055551529
105,_classifer_fc1,Linear,,,0.024064000695943832
105,_classifer_fc2,Linear,7812480.0,3630156.201034292,0.016287999227643013
105,_classifer_fc3,Linear,,,0.01651199907064438
106,_feat_conv1,Conv2d,,,0.06777600198984146
106,_feat_conv2,Conv2d,,,0.5883200168609619
106,_classifer_fc1,Linear,,,0.024159999564290047
106,_classifer_fc2,Linear,,,0.016287999227643013
106,_classifer_fc3,Linear,,,0.012608000077307224
107,_feat_conv1,Conv2d,,,0.06614399701356888
107,_feat_conv2,Conv2d,,,0.07500799745321274
107,_classifer_fc1,Linear,,,0.023871999233961105
107,_classifer_fc2,Linear,,,0.016224000602960587
107,_classifer_fc3,Linear,,,0.016448000445961952
108,_feat_conv1,Conv2d,,,0.06998399645090103
108,_feat_conv2,Conv2d,,,0.06678400188684464
108,_classifer_fc1,Linear,,,0.024191999807953835
108,_classifer_fc2,Linear,,,0.016224000602960587
108,_classifer_fc3,Linear,,,0.012640000320971012
109,_feat_conv1,Conv2d,,,0.06860800087451935
109,_feat_conv2,Conv2d,,,0.07529599964618683
109,_classifer_fc1,Linear,,,0.024159999564290047
109,_classifer_fc2,Linear,,,0.016287999227643013
109,_classifer_fc3,Linear,,,0.012575999833643436
110,_feat_conv1,Conv2d,,,0.07062400132417679
110,_feat_conv2,Conv2d,,,0.0711359977722168
110,_classifer_fc1,Linear,,,0.02396799996495247
110,_classifer_fc2,Linear,,,0.016383999958634377
110,_classifer_fc3,Linear,,,0.01651199907064438
111,_feat_conv1,Conv2d,,,0.867680013179779
111,_feat_conv2,Conv2d,,,0.5648639798164368
111,_classifer_fc1,Linear,,,0.5022079944610596
111,_classifer_fc2,Linear,,,0.01635199971497059
111,_classifer_fc3,Linear,,,0.016127999871969223
112,_feat_conv1,Conv2d,,,0.06784000247716904
112,_feat_conv2,Conv2d,,,0.698527991771698
112,_classifer_fc1,Linear,7772416.0,3590092.201034292,0.8859840035438538
112,_classifer_fc2,Linear,,,0.016256000846624374
112,_classifer_fc3,Linear,,,0.012640000320971012
113,_feat_conv1,Conv2d,,,0.06387200206518173
113,_feat_conv2,Conv2d,,,0.0663359984755516
113,_classifer_fc1,Linear,,,0.02396799996495247
113,_classifer_fc2,Linear,,,0.01648000068962574
113,_classifer_fc3,Linear,,,0.016575999557971954
114,_feat_conv1,Conv2d,,,0.06947200000286102
114,_feat_conv2,Conv2d,,,0.06700800359249115
114,_classifer_fc1,Linear,,,0.02470399998128414
114,_classifer_fc2,Linear,,,0.01616000011563301
114,_classifer_fc3,Linear,,,0.012608000077307224
115,_feat_conv1,Conv2d,7772416.0,3590092.201034292,0.06857600063085556
115,_feat_conv2,Conv2d,,,0.06601600348949432
115,_classifer_fc1,Linear,7772416.0,3590092.201034292,0.024191999807953835
115,_classifer_fc2,Linear,,,0.016256000846624374
115,_classifer_fc3,Linear,,,0.01651199907064438
116,_feat_conv1,Conv2d,,,0.06886400282382965
116,_feat_conv2,Conv2d,,,0.06540799885988235
116,_classifer_fc1,Linear,,,0.024064000695943832
116,_classifer_fc2,Linear,,,0.012703999876976013
116,_classifer_fc3,Linear,,,0.01664000004529953
117,_feat_conv1,Conv2d,,,0.06892800331115723
117,_feat_conv2,Conv2d,,,0.07852800190448761
117,_classifer_fc1,Linear,,,0.024000000208616257
117,_classifer_fc2,Linear,,,0.016256000846624374
117,_classifer_fc3,Linear,,,0.012992000207304955
118,_feat_conv1,Conv2d,,,0.5475519895553589
118,_feat_conv2,Conv2d,,,0.06630399823188782
118,_classifer_fc1,Linear,,,0.024447999894618988
118,_classifer_fc2,Linear,,,0.016448000445961952
118,_classifer_fc3,Linear,,,0.0161920003592968
119,_feat_conv1,Conv2d,,,0.06806399673223495
119,_feat_conv2,Conv2d,7732352.0,3550028.201034292,0.06771200150251389
119,_classifer_fc1,Linear,,,0.024064000695943832
119,_classifer_fc2,Linear,,,0.01616000011563301
119,_classifer_fc3,Linear,,,0.012703999876976013
120,_feat_conv1,Conv2d,,,0.06950400024652481
120,_feat_conv2,Conv2d,,,0.0783040001988411
120,_classifer_fc1,Linear,,,0.023231999948620796
120,_classifer_fc2,Linear,,,0.016095999628305435
120,_classifer_fc3,Linear,,,0.016224000602960587
121,_feat_conv1,Conv2d,,,0.06947200000286102
121,_feat_conv2,Conv2d,,,0.07791999727487564
121,_classifer_fc1,Linear,,,0.02393599972128868
121,_classifer_fc2,Linear,,,0.016127999871969223
121,_classifer_fc3,Linear,,,0.013055999763309956
122,_feat_conv1,Conv2d,7732352.0,3550028.201034292,0.06800000369548798
122,_feat_conv2,Conv2d,,,0.06761600077152252
122,_classifer_fc1,Linear,,,0.024159999564290047
122,_classifer_fc2,Linear,,,0.016256000846624374
122,_classifer_fc3,Linear,,,0.016383999958634377
123,_feat_conv1,Conv2d,,,0.06864000111818314
123,_feat_conv2,Conv2d,,,0.07103999704122543
123,_classifer_fc1,Linear,,,0.02380800060927868
123,_classifer_fc2,Linear,,,0.016224000602960587
123,_classifer_fc3,Linear,,,0.016704000532627106
124,_feat_conv1,Conv2d,,,0.0692799985408783
124,_feat_conv2,Conv2d,,,0.07462400197982788
124,_classifer_fc1,Linear,,,0.024927999824285507
124,_classifer_fc2,Linear,,,0.016224000602960587
124,_classifer_fc3,Linear,,,0.012959999963641167
125,_feat_conv1,Conv2d,,,0.06649599969387054
125,_feat_conv2,Conv2d,,,0.07334399968385696
125,_classifer_fc1,Linear,,,0.023871999233961105
125,_classifer_fc2,Linear,,,0.016256000846624374
125,_classifer_fc3,Linear,,,0.016127999871969223
126,_feat_conv1,Conv2d,,,0.06831999868154526
126,_feat_conv2,Conv2d,,,0.07763200253248215
126,_classifer_fc1,Linear,,,0.024480000138282776
126,_classifer_fc2,Linear,,,0.016287999227643013
126,_classifer_fc3,Linear,,,0.016448000445961952
127,_feat_conv1,Conv2d,,,0.06924799829721451
127,_feat_conv2,Conv2d,,,0.0724480003118515
127,_classifer_fc1,Linear,,,0.02409599907696247
127,_classifer_fc2,Linear,,,0.016256000846624374
127,_classifer_fc3,Linear,,,0.012671999633312225
128,_feat_conv1,Conv2d,,,0.06921599805355072
128,_feat_conv2,Conv2d,,,0.07843200117349625
128,_classifer_fc1,Linear,,,0.02454400062561035
128,_classifer_fc2,Linear,,,0.0161920003592968
128,_classifer_fc3,Linear,,,0.01648000068962574
129,_feat_conv1,Conv2d,,,0.0695360004901886
129,_feat_conv2,Conv2d,,,0.07014399766921997
129,_classifer_fc1,Linear,,,0.024224000051617622
129,_classifer_fc2,Linear,,,0.016224000602960587
129,_classifer_fc3,Linear,,,0.012608000077307224
130,_feat_conv1,Conv2d,,,0.0687360018491745
130,_feat_conv2,Conv2d,,,0.07785599678754807
130,_classifer_fc1,Linear,,,0.02454400062561035
130,_classifer_fc2,Linear,,,0.016287999227643013
130,_classifer_fc3,Linear,,,0.012575999833643436
131,_feat_conv1,Conv2d,,,0.06896000355482101
131,_feat_conv2,Conv2d,,,0.07119999825954437
131,_classifer_fc1,Linear,,,0.02393599972128868
131,_classifer_fc2,Linear,,,0.016224000602960587
131,_classifer_fc3,Linear,,,0.016543999314308167
132,_feat_conv1,Conv2d,,,0.06905599683523178
132,_feat_conv2,Conv2d,,,0.07158400118350983
132,_classifer_fc1,Linear,,,0.02454400062561035
132,_classifer_fc2,Linear,,,0.01616000011563301
132,_classifer_fc3,Linear,,,0.012736000120639801
133,_feat_conv1,Conv2d,,,0.06809599697589874
133,_feat_conv2,Conv2d,,,0.06585600227117538
133,_classifer_fc1,Linear,,,0.024191999807953835
133,_classifer_fc2,Linear,,,0.01635199971497059
133,_classifer_fc3,Linear,,,0.01651199907064438
134,_feat_conv1,Conv2d,,,0.06831999868154526
134,_feat_conv2,Conv2d,,,0.07840000092983246
134,_classifer_fc1,Linear,,,0.024224000051617622
134,_classifer_fc2,Linear,,,0.01635199971497059
134,_classifer_fc3,Linear,,,0.01648000068962574
135,_feat_conv1,Conv2d,,,0.06966400146484375
135,_feat_conv2,Conv2d,,,0.07840000092983246
135,_classifer_fc1,Linear,,,0.9045439958572388
135,_classifer_fc2,Linear,,,0.016256000846624374
135,_classifer_fc3,Linear,,,0.016607999801635742
136,_feat_conv1,Conv2d,,,0.06892800331115723
136,_feat_conv2,Conv2d,,,0.07062400132417679
136,_classifer_fc1,Linear,7652224.0,3469900.201034292,0.02412799932062626
136,_classifer_fc2,Linear,,,0.0163199994713068
136,_classifer_fc3,Linear,,,0.01616000011563301
137,_feat_conv1,Conv2d,,,0.06800000369548798
137,_feat_conv2,Conv2d,,,0.07302399724721909
137,_classifer_fc1,Linear,,,0.024320000782608986
137,_classifer_fc2,Linear,,,0.0161920003592968
137,_classifer_fc3,Linear,,,0.012608000077307224
138,_feat_conv1,Conv2d,,,0.07011199742555618
138,_feat_conv2,Conv2d,,,0.07497599720954895
138,_classifer_fc1,Linear,,,0.02412799932062626
138,_classifer_fc2,Linear,,,0.016224000602960587
138,_classifer_fc3,Linear,,,0.016607999801635742
139,_feat_conv1,Conv2d,7652224.0,3469900.201034292,0.06908799707889557
139,_feat_conv2,Conv2d,,,0.06652799993753433
139,_classifer_fc1,Linear,,,0.023840000852942467
139,_classifer_fc2,Linear,,,0.016224000602960587
139,_classifer_fc3,Linear,,,0.012671999633312225
140,_feat_conv1,Conv2d,,,0.06956800073385239
140,_feat_conv2,Conv2d,7652224.0,3469900.201034292,0.07782399654388428
140,_classifer_fc1,Linear,,,0.024191999807953835
140,_classifer_fc2,Linear,,,0.016287999227643013
140,_classifer_fc3,Linear,,,0.016543999314308167
141,_feat_conv1,Conv2d,,,0.06851200014352798
141,_feat_conv2,Conv2d,,,0.0655680000782013
141,_classifer_fc1,Linear,,,0.02396799996495247
141,_classifer_fc2,Linear,,,0.0161920003592968
141,_classifer_fc3,Linear,,,0.012575999833643436
142,_feat_conv1,Conv2d,7652224.0,3469900.201034292,0.5416640043258667
142,_feat_conv2,Conv2d,,,0.0748480036854744
142,_classifer_fc1,Linear,7652224.0,3469900.201034292,0.9179840087890625
142,_classifer_fc2,Linear,,,0.016127999871969223
142,_classifer_fc3,Linear,,,0.016448000445961952
143,_feat_conv1,Conv2d,7652224.0,3469900.201034292,0.06668800115585327
143,_feat_conv2,Conv2d,,,0.06985600292682648
143,_classifer_fc1,Linear,,,0.024032000452280045
143,_classifer_fc2,Linear,,,0.0163199994713068
143,_classifer_fc3,Linear,,,0.0161920003592968
144,_feat_conv1,Conv2d,,,0.06787200272083282
144,_feat_conv2,Conv2d,,,0.06496000289916992
144,_classifer_fc1,Linear,,,0.024447999894618988
144,_classifer_fc2,Linear,,,0.0161920003592968
144,_classifer_fc3,Linear,,,0.012640000320971012
145,_feat_conv1,Conv2d,,,0.06937599927186966
145,_feat_conv2,Conv2d,,,0.07177600264549255
145,_classifer_fc1,Linear,,,0.02473600022494793
145,_classifer_fc2,Linear,,,0.016127999871969223
145,_classifer_fc3,Linear,,,0.016416000202298164
146,_feat_conv1,Conv2d,,,0.06857600063085556
146,_feat_conv2,Conv2d,7652224.0,3469900.201034292,0.06732799857854843
146,_classifer_fc1,Linear,,,0.024480000138282776
146,_classifer_fc2,Linear,,,0.01616000011563301
146,_classifer_fc3,Linear,,,0.012703999876976013
147,_feat_conv1,Conv2d,,,0.06950400024652481
147,_feat_conv2,Conv2d,,,0.07846400141716003
147,_classifer_fc1,Linear,,,0.0261439997702837
147,_classifer_fc2,Linear,,,0.016224000602960587
147,_classifer_fc3,Linear,,,0.01651199907064438
148,_feat_conv1,Conv2d,,,0.06867200136184692
148,_feat_conv2,Conv2d,,,0.07318399846553802
148,_classifer_fc1,Linear,,,0.0244159996509552
148,_classifer_fc2,Linear,,,0.016224000602960587
148,_classifer_fc3,Linear,,,0.012608000077307224
149,_feat_conv1,Conv2d,,,0.0682239979505539
149,_feat_conv2,Conv2d,,,0.07369600236415863
149,_classifer_fc1,Linear,,,0.02457600086927414
149,_classifer_fc2,Linear,,,0.016224000602960587
149,_classifer_fc3,Linear,,,0.016543999314308167
150,_feat_conv1,Conv2d,,,0.06790400296449661
150,_feat_conv2,Conv2d,,,0.07097599655389786
150,_classifer_fc1,Linear,,,0.02457600086927414
150,_classifer_fc2,Linear,,,0.016095999628305435
150,_classifer_fc3,Linear,,,0.012671999633312225
151,_feat_conv1,Conv2d,,,0.06777600198984146
151,_feat_conv2,Conv2d,,,0.06774400174617767
151,_classifer_fc1,Linear,,,0.024191999807953835
151,_classifer_fc2,Linear,,,0.01635199971497059
151,_classifer_fc3,Linear,,,0.0161920003592968
152,_feat_conv1,Conv2d,,,0.0687360018491745
152,_feat_conv2,Conv2d,7612160.0,3429836.201034292,0.07481600344181061
152,_classifer_fc1,Linear,,,0.02393599972128868
152,_classifer_fc2,Linear,,,0.01648000068962574
152,_classifer_fc3,Linear,,,0.016575999557971954
153,_feat_conv1,Conv2d,,,0.06668800115585327
153,_feat_conv2,Conv2d,,,0.07836800068616867
153,_classifer_fc1,Linear,,,0.023903999477624893
153,_classifer_fc2,Linear,,,0.0161920003592968
153,_classifer_fc3,Linear,,,0.01651199907064438
154,_feat_conv1,Conv2d,,,0.06700800359249115
154,_feat_conv2,Conv2d,,,0.06886400282382965
154,_classifer_fc1,Linear,,,0.024032000452280045
154,_classifer_fc2,Linear,,,0.0161920003592968
154,_classifer_fc3,Linear,,,0.016224000602960587
155,_feat_conv1,Conv2d,,,0.06835199892520905
155,_feat_conv2,Conv2d,,,0.07452800124883652
155,_classifer_fc1,Linear,,,0.024000000208616257
155,_classifer_fc2,Linear,,,0.016224000602960587
155,_classifer_fc3,Linear,,,0.012927999719977379
156,_feat_conv1,Conv2d,,,0.06883200258016586
156,_feat_conv2,Conv2d,,,0.0708480030298233
156,_classifer_fc1,Linear,,,0.023903999477624893
156,_classifer_fc2,Linear,,,0.01616000011563301
156,_classifer_fc3,Linear,,,0.012768000364303589
157,_feat_conv1,Conv2d,,,0.06627199798822403
157,_feat_conv2,Conv2d,,,0.07820799946784973
157,_classifer_fc1,Linear,,,0.024224000051617622
157,_classifer_fc2,Linear,,,0.016095999628305435
157,_classifer_fc3,Linear,,,0.012992000207304955
158,_feat_conv1,Conv2d,,,0.06982400268316269
158,_feat_conv2,Conv2d,,,0.07075200229883194
158,_classifer_fc1,Linear,,,0.02396799996495247
158,_classifer_fc2,Linear,,,0.016287999227643013
158,_classifer_fc3,Linear,,,0.012703999876976013
159,_feat_conv1,Conv2d,,,0.06857600063085556
159,_feat_conv2,Conv2d,,,0.077504001557827
159,_classifer_fc1,Linear,,,0.02409599907696247
159,_classifer_fc2,Linear,,,0.0161920003592968
159,_classifer_fc3,Linear,,,0.012640000320971012
160,_feat_conv1,Conv2d,,,0.0697920024394989
160,_feat_conv2,Conv2d,,,0.07305599749088287
160,_classifer_fc1,Linear,,,0.02393599972128868
160,_classifer_fc2,Linear,,,0.016095999628305435
160,_classifer_fc3,Linear,,,0.01651199907064438
161,_feat_conv1,Conv2d,,,0.06908799707889557
161,_feat_conv2,Conv2d,,,0.0663679987192154
161,_classifer_fc1,Linear,,,0.024288000538945198
161,_classifer_fc2,Linear,,,0.016287999227643013
161,_classifer_fc3,Linear,,,0.012640000320971012
162,_feat_conv1,Conv2d,,,0.06860800087451935
162,_feat_conv2,Conv2d,,,0.06761600077152252
162,_classifer_fc1,Linear,,,0.024159999564290047
162,_classifer_fc2,Linear,,,0.0163199994713068
162,_classifer_fc3,Linear,,,0.013024000450968742
163,_feat_conv1,Conv2d,,,0.06867200136184692
163,_feat_conv2,Conv2d,,,0.07129599899053574
163,_classifer_fc1,Linear,,,0.02396799996495247
163,_classifer_fc2,Linear,,,0.016383999958634377
163,_classifer_fc3,Linear,,,0.012671999633312225
164,_feat_conv1,Conv2d,,,0.06960000097751617
164,_feat_conv2,Conv2d,,,0.07168000191450119
164,_classifer_fc1,Linear,,,0.024639999493956566
164,_classifer_fc2,Linear,,,0.016224000602960587
164,_classifer_fc3,Linear,,,0.016607999801635742
165,_feat_conv1,Conv2d,,,0.06972800195217133
165,_feat_conv2,Conv2d,,,0.07075200229883194
165,_classifer_fc1,Linear,,,0.024191999807953835
165,_classifer_fc2,Linear,,,0.016256000846624374
165,_classifer_fc3,Linear,,,0.012640000320971012
166,_feat_conv1,Conv2d,,,0.6952959895133972
166,_feat_conv2,Conv2d,7612160.0,3429836.201034292,0.9302719831466675
166,_classifer_fc1,Linear,,,0.5467519760131836
166,_classifer_fc2,Linear,,,0.01616000011563301
166,_classifer_fc3,Linear,,,0.01648000068962574
167,_feat_conv1,Conv2d,,,0.06915199756622314
167,_feat_conv2,Conv2d,,,0.0660799965262413
167,_classifer_fc1,Linear,,,0.02393599972128868
167,_classifer_fc2,Linear,,,0.01616000011563301
167,_classifer_fc3,Linear,,,0.016256000846624374
168,_feat_conv1,Conv2d,,,0.06995200365781784
168,_feat_conv2,Conv2d,,,0.06800000369548798
168,_classifer_fc1,Linear,,,0.02409599907696247
168,_classifer_fc2,Linear,,,0.016416000202298164
168,_classifer_fc3,Linear,,,0.016127999871969223
169,_feat_conv1,Conv2d,,,0.06790400296449661
169,_feat_conv2,Conv2d,,,0.06540799885988235
169,_classifer_fc1,Linear,,,0.024064000695943832
169,_classifer_fc2,Linear,,,0.01616000011563301
169,_classifer_fc3,Linear,,,0.012799999676644802
170,_feat_conv1,Conv2d,,,0.06937599927186966
170,_feat_conv2,Conv2d,,,0.07840000092983246
170,_classifer_fc1,Linear,,,0.024064000695943832
170,_classifer_fc2,Linear,,,0.016224000602960587
170,_classifer_fc3,Linear,,,0.01664000004529953
171,_feat_conv1,Conv2d,,,0.06876800209283829
171,_feat_conv2,Conv2d,,,0.07283200323581696
171,_classifer_fc1,Linear,,,0.024320000782608986
171,_classifer_fc2,Linear,,,0.016224000602960587
171,_classifer_fc3,Linear,,,0.012608000077307224
172,_feat_conv1,Conv2d,,,0.06924799829721451
172,_feat_conv2,Conv2d,,,0.07763200253248215
172,_classifer_fc1,Linear,,,0.024191999807953835
172,_classifer_fc2,Linear,,,0.0163199994713068
172,_classifer_fc3,Linear,,,0.01651199907064438
173,_feat_conv1,Conv2d,,,0.06860800087451935
173,_feat_conv2,Conv2d,,,0.07366400212049484
173,_classifer_fc1,Linear,,,0.024447999894618988
173,_classifer_fc2,Linear,,,0.016095999628305435
173,_classifer_fc3,Linear,,,0.012543999589979649
174,_feat_conv1,Conv2d,,,0.0700799971818924
174,_feat_conv2,Conv2d,,,0.07212799787521362
174,_classifer_fc1,Linear,,,0.024159999564290047
174,_classifer_fc2,Linear,,,0.01616000011563301
174,_classifer_fc3,Linear,,,0.016448000445961952
175,_feat_conv1,Conv2d,,,0.06924799829721451
175,_feat_conv2,Conv2d,7572096.0,3389772.201034292,0.07184000313282013
175,_classifer_fc1,Linear,,,0.024351999163627625
175,_classifer_fc2,Linear,,,0.01616000011563301
175,_classifer_fc3,Linear,,,0.012703999876976013
176,_feat_conv1,Conv2d,,,0.06851200014352798
176,_feat_conv2,Conv2d,,,0.06752000004053116
176,_classifer_fc1,Linear,,,0.02473600022494793
176,_classifer_fc2,Linear,,,0.01635199971497059
176,_classifer_fc3,Linear,,,0.01651199907064438
177,_feat_conv1,Conv2d,,,0.9033920168876648
177,_feat_conv2,Conv2d,,,0.06518399715423584
177,_classifer_fc1,Linear,,,0.027168000116944313
177,_classifer_fc2,Linear,,,0.01616000011563301
177,_classifer_fc3,Linear,,,0.0161920003592968
178,_feat_conv1,Conv2d,,,0.06857600063085556
178,_feat_conv2,Conv2d,,,0.07308799773454666
178,_classifer_fc1,Linear,,,0.024191999807953835
178,_classifer_fc2,Linear,,,0.016127999871969223
178,_classifer_fc3,Linear,,,0.016448000445961952
179,_feat_conv1,Conv2d,,,0.06931199878454208
179,_feat_conv2,Conv2d,,,0.07817599922418594
179,_classifer_fc1,Linear,,,0.0225600004196167
179,_classifer_fc2,Linear,,,0.016383999958634377
179,_classifer_fc3,Linear,,,0.0161920003592968
180,_feat_conv1,Conv2d,,,0.06777600198984146
180,_feat_conv2,Conv2d,,,0.06623999774456024
180,_classifer_fc1,Linear,,,0.024224000051617622
180,_classifer_fc2,Linear,,,0.016224000602960587
180,_classifer_fc3,Linear,,,0.012703999876976013
181,_feat_conv1,Conv2d,,,0.06652799993753433
181,_feat_conv2,Conv2d,,,0.06656000018119812
181,_classifer_fc1,Linear,,,0.024383999407291412
181,_classifer_fc2,Linear,,,0.016256000846624374
181,_classifer_fc3,Linear,,,0.016575999557971954
182,_feat_conv1,Conv2d,,,0.06864000111818314
182,_feat_conv2,Conv2d,,,0.07481600344181061
182,_classifer_fc1,Linear,,,0.024320000782608986
182,_classifer_fc2,Linear,,,0.01616000011563301
182,_classifer_fc3,Linear,,,0.012608000077307224
183,_feat_conv1,Conv2d,,,0.06876800209283829
183,_feat_conv2,Conv2d,,,0.07103999704122543
183,_classifer_fc1,Linear,,,0.024159999564290047
183,_classifer_fc2,Linear,,,0.016256000846624374
183,_classifer_fc3,Linear,,,0.016543999314308167
184,_feat_conv1,Conv2d,,,0.06796800345182419
184,_feat_conv2,Conv2d,,,0.07110399752855301
184,_classifer_fc1,Linear,,,0.024639999493956566
184,_classifer_fc2,Linear,,,0.016224000602960587
184,_classifer_fc3,Linear,,,0.01616000011563301
185,_feat_conv1,Conv2d,,,0.06880000233650208
185,_feat_conv2,Conv2d,,,0.07145600020885468
185,_classifer_fc1,Linear,,,0.02412799932062626
185,_classifer_fc2,Linear,,,0.016224000602960587
185,_classifer_fc3,Linear,,,0.01651199907064438
186,_feat_conv1,Conv2d,,,0.06937599927186966
186,_feat_conv2,Conv2d,,,0.0711359977722168
186,_classifer_fc1,Linear,,,0.024064000695943832
186,_classifer_fc2,Linear,,,0.01648000068962574
186,_classifer_fc3,Linear,,,0.016127999871969223
187,_feat_conv1,Conv2d,,,0.06777600198984146
187,_feat_conv2,Conv2d,,,0.06960000097751617
187,_classifer_fc1,Linear,,,0.024480000138282776
187,_classifer_fc2,Linear,,,0.016095999628305435
187,_classifer_fc3,Linear,,,0.012671999633312225
188,_feat_conv1,Conv2d,,,0.06707199662923813
188,_feat_conv2,Conv2d,,,0.07481600344181061
188,_classifer_fc1,Linear,,,0.024512000381946564
188,_classifer_fc2,Linear,,,0.016224000602960587
188,_classifer_fc3,Linear,,,0.01651199907064438
189,_feat_conv1,Conv2d,,,0.06905599683523178
189,_feat_conv2,Conv2d,7532032.0,3349708.201034292,0.8631680011749268
189,_classifer_fc1,Linear,,,0.024768000468611717
189,_classifer_fc2,Linear,,,0.016224000602960587
189,_classifer_fc3,Linear,,,0.01603199914097786
190,_feat_conv1,Conv2d,,,0.06774400174617767
190,_feat_conv2,Conv2d,,,0.06703999638557434
190,_classifer_fc1,Linear,,,0.02412799932062626
